customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,,,,,,Rank,Value
4959,Afton,Andrassy,Female,78,10/14/1998,Web Designer II,Retail,Mass Customer,N,No,7,220 Cody Alley,3075,VIC,Australia,8,1.1,1.1,1.1,0.935,956,956,0.44625
4960,Blondell,Dibdall,Female,62,1/3/1967,Programmer III,n/a,Mass Customer,N,No,4,34 Bunting Pass,3048,VIC,Australia,4,0.57,0.57,0.57,0.4845,960,960,0.442
4961,Sonia,Dunstall,Female,0,7/30/1975,Accountant III,Financial Services,Mass Customer,N,No,10,99 Park Meadow Hill,2570,NSW,Australia,9,0.54,0.54,0.675,0.57375,960,960,0.442
4962,Benedikt,Adamou,Male,15,1/15/1987,Recruiting Manager,Health,Mass Customer,N,No,11,4 Bluestem Pass,3564,VIC,Australia,3,0.79,0.79,0.79,0.6715,960,960,0.442
4963,Don,Spratling,Male,82,1/5/1969,Associate Professor,Property,Affluent Customer,N,Yes,7,078 Erie Point,2760,NSW,Australia,10,0.66,0.825,1.03125,1.03125,963,963,0.44
4964,Moll,Ogilby,Female,25,12/19/1980,Research Assistant III,Manufacturing,Mass Customer,N,Yes,13,6 Hansons Crossing,4123,QLD,Australia,6,0.89,1.1125,1.1125,0.945625,963,963,0.44
4965,Jammie,Seldner,Female,42,2/25/1975,Human Resources Manager,Health,Mass Customer,N,Yes,15,8 Saint Paul Junction,2066,NSW,Australia,10,0.64,0.8,1,0.85,963,963,0.44
4966,Inglis,Pickaver,Male,33,6/25/1994,Product Engineer,Telecommunications,Affluent Customer,N,No,1,14067 Armistice Plaza,2770,NSW,Australia,8,0.69,0.69,0.69,0.69,963,963,0.44
4967,Clarabelle,Broschek,Female,6,8/25/1963,Geological Engineer,Manufacturing,Mass Customer,N,No,18,8491 Pennsylvania Crossing,4035,QLD,Australia,6,0.83,0.83,0.83,0.7055,967,967,0.435625
4968,Tillie,Bisseker,Female,74,8/10/1960,Civil Engineer,Manufacturing,High Net Worth,N,No,14,59208 Barnett Avenue,2104,NSW,Australia,12,1.03,1.03,1.2875,1.2875,967,967,0.435625
4969,Irving,Babcock,Male,60,1/17/1986,Dental Hygienist,Health,High Net Worth,N,Yes,15,36 Killdeer Crossing,2705,NSW,Australia,1,0.71,0.8875,0.8875,0.8875,967,967,0.435625
4970,Evered,Gludor,Male,3,4/30/1951,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,15,305 Sloan Junction,2168,NSW,Australia,8,0.41,0.5125,0.5125,0.5125,967,967,0.435625
4971,Mavra,Finan,Female,30,8/23/1967,Nurse,Property,Affluent Customer,N,Yes,4,88 Shopko Way,2034,NSW,Australia,9,0.98,1.225,1.53125,1.53125,967,967,0.435625
4972,Frieda,Tavinor,Female,43,3/4/1999,,n/a,Affluent Customer,N,No,10,7 Mallory Lane,3064,VIC,Australia,6,0.86,0.86,0.86,0.86,972,972,0.43
4973,Ellwood,Budden,Male,82,6/3/1998,,Health,Mass Customer,N,Yes,11,79907 Randy Center,2192,NSW,Australia,10,0.47,0.5875,0.734375,0.62421875,972,972,0.43
4974,Alex,Patshull,Female,37,1/2/1966,Senior Quality Engineer,Retail,Mass Customer,N,Yes,13,446 High Crossing Way,4165,QLD,Australia,5,0.59,0.7375,0.7375,0.626875,974,974,0.425
4975,Aundrea,Outridge,Female,77,1/24/2001,Structural Engineer,Financial Services,Affluent Customer,N,Yes,10,1530 Columbus Lane,3186,VIC,Australia,12,0.49,0.6125,0.765625,0.765625,974,974,0.425
4976,Amby,Bodega,Male,63,6/12/1968,Recruiter,n/a,Affluent Customer,N,Yes,17,669 Declaration Street,3810,VIC,Australia,6,1.1,1.375,1.375,1.375,974,974,0.425
4977,Esme,Pilipets,Male,15,5/6/1967,Environmental Tech,Health,Mass Customer,N,Yes,5,9 Ruskin Way,3228,VIC,Australia,9,0.59,0.7375,0.921875,0.78359375,977,977,0.42
4978,Beverly,Domnick,Female,56,12/10/1938,Structural Analysis Engineer,IT,Mass Customer,N,No,9,8 Burning Wood Junction,2232,NSW,Australia,10,0.7,0.7,0.875,0.74375,977,977,0.42
4979,Artemis,Swanson,Male,77,2/12/1977,Web Designer II,Argiculture,Mass Customer,N,Yes,13,5 Melvin Park,3810,VIC,Australia,5,0.63,0.7875,0.7875,0.669375,979,979,0.4165
4980,Daryle,Marginson,Male,93,6/27/1986,Environmental Tech,Argiculture,Mass Customer,N,Yes,9,21316 Ohio Place,2121,NSW,Australia,12,0.95,1.1875,1.484375,1.26171875,979,979,0.4165
4981,Tyne,Anshell,Female,71,4/8/1992,Mechanical Systems Engineer,n/a,Mass Customer,N,Yes,3,93 Sutherland Terrace,2560,NSW,Australia,8,1.03,1.2875,1.2875,1.094375,979,979,0.4165
4982,Leona,Shorrock,Female,83,8/23/1951,Senior Quality Engineer,Financial Services,Affluent Customer,N,Yes,22,1560 Grim Avenue,4720,QLD,Australia,1,0.88,1.1,1.375,1.375,979,979,0.4165
4983,Bertrando,Carass,Male,45,6/25/1956,Sales Associate,Property,Mass Customer,N,No,8,1 Quincy Road,2565,NSW,Australia,5,0.77,0.77,0.77,0.6545,983,983,0.41
4984,Augusta,Munns,Female,5,9/17/1951,Quality Control Specialist,n/a,Mass Customer,N,No,21,607 Memorial Avenue,2074,NSW,Australia,11,0.52,0.52,0.65,0.5525,983,983,0.41
4985,Pauline,Dallosso,U,82,,Desktop Support Technician,IT,Affluent Customer,N,Yes,0,9594 Badeau Street,2050,NSW,Australia,10,1.03,1.2875,1.609375,1.609375,985,985,0.408
4986,Lauralee,Fudge,Female,83,9/21/1987,Research Nurse,Health,Mass Customer,N,No,15,9460 Monument Park,3277,VIC,Australia,4,1.02,1.02,1.275,1.08375,985,985,0.408
4987,Consalve,Ballay,Male,41,9/18/1959,Web Developer I,IT,Mass Customer,N,Yes,7,72 Village Terrace,2250,NSW,Australia,8,0.57,0.7125,0.7125,0.605625,987,987,0.4
4988,Lolly,Prewer,Female,44,10/23/1997,Geologist I,Health,Mass Customer,N,No,15,694 Coolidge Center,2620,NSW,Australia,7,0.79,0.79,0.79,0.6715,988,988,0.3995
4989,Vyky,Pegg,Female,64,3/15/1943,Quality Control Specialist,Manufacturing,Mass Customer,N,Yes,11,31854 Anniversary Terrace,2322,NSW,Australia,7,0.49,0.6125,0.6125,0.520625,988,988,0.3995
4990,Kellen,Pawelski,Female,83,7/26/1945,,Manufacturing,High Net Worth,N,Yes,11,125 Manufacturers Parkway,2193,NSW,Australia,8,0.79,0.9875,1.234375,1.234375,988,988,0.3995
4991,Jermaine,Bagshawe,Female,60,5/14/1954,Help Desk Operator,Property,Mass Customer,N,Yes,9,260 Briar Crest Drive,4209,QLD,Australia,6,1.06,1.325,1.325,1.12625,988,988,0.3995
4992,Bryan,Jachtym,Male,59,5/15/1974,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,15,56 Moland Crossing,3356,VIC,Australia,3,0.86,1.075,1.075,0.91375,988,988,0.3995
4993,Renie,Laundon,Female,32,12/18/1973,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,8,1 Shelley Pass,4118,QLD,Australia,3,0.52,0.65,0.65,0.5525,993,993,0.391
4994,Weidar,Etheridge,Male,38,7/13/1959,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6,0535 Jay Point,2422,NSW,Australia,4,0.49,0.6125,0.6125,0.520625,994,994,0.3825
4995,Datha,Fishburn,Female,15,7/2/1990,Office Assistant IV,Retail,Mass Customer,N,No,3,6 Caliangt Way,3079,VIC,Australia,12,0.96,0.96,1.2,1.02,994,994,0.3825
4996,Ferdinand,Romanetti,Male,60,10/7/1959,Paralegal,Financial Services,Affluent Customer,N,No,9,2 Sloan Way,2200,NSW,Australia,7,1.1,1.1,1.1,1.1,996,996,0.374
4997,Burk,Wortley,Male,22,10/17/2001,Senior Sales Associate,Health,Mass Customer,N,No,6,04 Union Crossing,2196,NSW,Australia,10,0.95,0.95,1.1875,1.009375,997,997,0.357
4998,Melloney,Temby,Female,17,10/5/1954,Budget/Accounting Analyst IV,Financial Services,Affluent Customer,N,Yes,15,33475 Fair Oaks Junction,4702,QLD,Australia,2,0.91,1.1375,1.1375,1.1375,997,997,0.357
4999,Dickie,Cubbini,Male,30,12/17/1952,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,57666 Victoria Way,4215,QLD,Australia,2,0.67,0.8375,0.8375,0.711875,997,997,0.357
5000,Sylas,Duffill,Male,56,10/2/1955,Staff Accountant IV,Property,Mass Customer,N,Yes,14,21875 Grover Drive,2010,NSW,Australia,9,0.86,1.075,1.34375,1.1421875,1000,1000,0.34
